flyby_tdb,rp_km,theta_deg,delta_deg,vinf_out_mag_kms
2035-12-07T00:00:00.000,13396.2,-14.999999999999998,25.27282560950742,3.3789277120687045
2035-12-07T00:00:00.000,13396.2,0.0,25.27282560950742,3.3789277120687045
2035-12-07T00:00:00.000,13396.2,15.000000000000002,25.27282560950742,3.378927712068705
2035-12-07T00:00:00.000,13396.2,29.999999999999996,25.27282560950742,3.3789277120687045
2036-01-26T00:00:00.000,3896.2,-29.999999999999996,45.141877127713556,4.200768212703579
2036-01-26T00:00:00.000,3896.2,-14.999999999999998,45.141877127713556,4.200768212703579
2036-01-26T00:00:00.000,3896.2,0.0,45.141877127713556,4.200768212703579
2036-01-26T00:00:00.000,3896.2,15.000000000000002,45.141877127713556,4.200768212703579
2036-01-26T00:00:00.000,3896.2,29.999999999999996,45.141877127713556,4.200768212703579
2036-01-26T00:00:00.000,4951.7555555555555,-29.999999999999996,38.406407687679746,4.200768212703579
2036-01-26T00:00:00.000,4951.7555555555555,-14.999999999999998,38.406407687679746,4.200768212703579
2036-01-26T00:00:00.000,4951.7555555555555,0.0,38.406407687679746,4.200768212703579
2036-01-26T00:00:00.000,4951.7555555555555,15.000000000000002,38.406407687679746,4.200768212703579
2036-01-26T00:00:00.000,4951.7555555555555,29.999999999999996,38.406407687679746,4.200768212703579
2036-01-26T00:00:00.000,6007.311111111111,-29.999999999999996,33.44722661312287,4.20076821270358
2036-01-26T00:00:00.000,6007.311111111111,-14.999999999999998,33.44722661312287,4.20076821270358
2036-01-26T00:00:00.000,6007.311111111111,0.0,33.44722661312287,4.200768212703579
2036-01-26T00:00:00.000,6007.311111111111,15.000000000000002,33.44722661312287,4.200768212703579
2036-01-26T00:00:00.000,6007.311111111111,29.999999999999996,33.44722661312287,4.20076821270358
2036-01-26T00:00:00.000,7062.866666666667,-29.999999999999996,29.635869265481727,4.200768212703579
2036-01-26T00:00:00.000,7062.866666666667,-14.999999999999998,29.635869265481727,4.200768212703579
2036-01-26T00:00:00.000,7062.866666666667,0.0,29.635869265481727,4.200768212703579
2036-01-26T00:00:00.000,7062.866666666667,15.000000000000002,29.635869265481727,4.200768212703579
2036-01-26T00:00:00.000,7062.866666666667,29.999999999999996,29.635869265481727,4.200768212703579
2036-01-26T00:00:00.000,8118.422222222222,-29.999999999999996,26.611691178859875,4.200768212703579
2036-01-26T00:00:00.000,8118.422222222222,-14.999999999999998,26.611691178859875,4.20076821270358
2036-01-26T00:00:00.000,8118.422222222222,0.0,26.611691178859875,4.200768212703579
2036-01-26T00:00:00.000,8118.422222222222,15.000000000000002,26.611691178859875,4.200768212703579
2036-01-26T00:00:00.000,8118.422222222222,29.999999999999996,26.611691178859875,4.20076821270358
2036-01-26T00:00:00.000,9173.977777777778,-29.999999999999996,24.151904157321987,4.200768212703579
2036-01-26T00:00:00.000,9173.977777777778,-14.999999999999998,24.151904157321987,4.200768212703579
2036-01-26T00:00:00.000,9173.977777777778,0.0,24.151904157321987,4.200768212703579
2036-01-26T00:00:00.000,9173.977777777778,15.000000000000002,24.151904157321987,4.200768212703579
2036-01-26T00:00:00.000,9173.977777777778,29.999999999999996,24.151904157321987,4.200768212703579
2036-01-26T00:00:00.000,10229.533333333333,-29.999999999999996,22.111052479530507,4.20076821270358
2036-01-26T00:00:00.000,10229.533333333333,-14.999999999999998,22.111052479530507,4.20076821270358
2036-01-26T00:00:00.000,10229.533333333333,0.0,22.111052479530507,4.200768212703579
2036-01-26T00:00:00.000,10229.533333333333,15.000000000000002,22.111052479530507,4.200768212703579
2036-01-26T00:00:00.000,10229.533333333333,29.999999999999996,22.111052479530507,4.200768212703579
2036-01-26T00:00:00.000,11285.08888888889,-29.999999999999996,20.389965402766617,4.20076821270358
2036-01-26T00:00:00.000,11285.08888888889,-14.999999999999998,20.389965402766617,4.200768212703579
2036-01-26T00:00:00.000,11285.08888888889,0.0,20.389965402766617,4.200768212703579
2036-01-26T00:00:00.000,11285.08888888889,15.000000000000002,20.389965402766617,4.20076821270358
2036-01-26T00:00:00.000,11285.08888888889,29.999999999999996,20.389965402766617,4.200768212703579
2036-01-26T00:00:00.000,12340.644444444446,-29.999999999999996,18.918622011056033,4.20076821270358
2036-01-26T00:00:00.000,12340.644444444446,-14.999999999999998,18.918622011056033,4.20076821270358
2036-01-26T00:00:00.000,12340.644444444446,0.0,18.918622011056033,4.20076821270358
2036-01-26T00:00:00.000,12340.644444444446,15.000000000000002,18.918622011056033,4.20076821270358
2036-01-26T00:00:00.000,12340.644444444446,29.999999999999996,18.918622011056033,4.20076821270358
2036-01-26T00:00:00.000,13396.2,-29.999999999999996,17.646132917129208,4.20076821270358
2036-01-26T00:00:00.000,13396.2,-14.999999999999998,17.646132917129208,4.20076821270358
2036-01-26T00:00:00.000,13396.2,0.0,17.646132917129208,4.20076821270358
2036-01-26T00:00:00.000,13396.2,15.000000000000002,17.646132917129208,4.20076821270358
2036-01-26T00:00:00.000,13396.2,29.999999999999996,17.646132917129208,4.20076821270358
2036-03-16T00:00:00.000,3896.2,-29.999999999999996,29.207988314706235,5.710026119834365
2036-03-16T00:00:00.000,3896.2,-14.999999999999998,29.207988314706235,5.710026119834366
2036-03-16T00:00:00.000,3896.2,0.0,29.207988314706235,5.710026119834365
2036-03-16T00:00:00.000,3896.2,15.000000000000002,29.207988314706235,5.710026119834366
2036-03-16T00:00:00.000,3896.2,29.999999999999996,29.207988314706235,5.710026119834366
2036-03-16T00:00:00.000,4951.7555555555555,-29.999999999999996,24.204612100469177,5.710026119834366
2036-03-16T00:00:00.000,4951.7555555555555,-14.999999999999998,24.204612100469177,5.710026119834365
2036-03-16T00:00:00.000,4951.7555555555555,0.0,24.204612100469177,5.710026119834365
2036-03-16T00:00:00.000,4951.7555555555555,15.000000000000002,24.204612100469177,5.710026119834366
2036-03-16T00:00:00.000,4951.7555555555555,29.999999999999996,24.204612100469177,5.710026119834364
2036-03-16T00:00:00.000,6007.311111111111,-29.999999999999996,20.67295591500161,5.710026119834366
2036-03-16T00:00:00.000,6007.311111111111,-14.999999999999998,20.67295591500161,5.710026119834366
2036-03-16T00:00:00.000,6007.311111111111,0.0,20.67295591500161,5.710026119834366
2036-03-16T00:00:00.000,6007.311111111111,15.000000000000002,20.67295591500161,5.710026119834366
2036-03-16T00:00:00.000,6007.311111111111,29.999999999999996,20.67295591500161,5.710026119834366
2036-03-16T00:00:00.000,7062.866666666667,-29.999999999999996,18.044490762158283,5.710026119834365
2036-03-16T00:00:00.000,7062.866666666667,-14.999999999999998,18.044490762158283,5.710026119834364
2036-03-16T00:00:00.000,7062.866666666667,0.0,18.044490762158283,5.710026119834365
2036-03-16T00:00:00.000,7062.866666666667,15.000000000000002,18.044490762158283,5.710026119834365
2036-03-16T00:00:00.000,7062.866666666667,29.999999999999996,18.044490762158283,5.710026119834364
2036-03-16T00:00:00.000,8118.422222222222,-29.999999999999996,16.010992190011017,5.710026119834366
2036-03-16T00:00:00.000,8118.422222222222,-14.999999999999998,16.010992190011017,5.710026119834366
2036-03-16T00:00:00.000,8118.422222222222,0.0,16.010992190011017,5.710026119834365
2036-03-16T00:00:00.000,8118.422222222222,15.000000000000002,16.010992190011017,5.710026119834366
2036-03-16T00:00:00.000,8118.422222222222,29.999999999999996,16.010992190011017,5.710026119834366
2036-03-16T00:00:00.000,9173.977777777778,-29.999999999999996,14.390499699554818,5.710026119834366
2036-03-16T00:00:00.000,9173.977777777778,-14.999999999999998,14.390499699554818,5.710026119834366
2036-03-16T00:00:00.000,9173.977777777778,0.0,14.390499699554818,5.710026119834366
2036-03-16T00:00:00.000,9173.977777777778,15.000000000000002,14.390499699554818,5.710026119834365
2036-03-16T00:00:00.000,9173.977777777778,29.999999999999996,14.390499699554818,5.710026119834366
2036-03-16T00:00:00.000,10229.533333333333,-29.999999999999996,13.068537329879662,5.710026119834365
2036-03-16T00:00:00.000,10229.533333333333,-14.999999999999998,13.068537329879662,5.710026119834366
2036-03-16T00:00:00.000,10229.533333333333,0.0,13.068537329879662,5.710026119834365
2036-03-16T00:00:00.000,10229.533333333333,15.000000000000002,13.068537329879662,5.710026119834365
2036-03-16T00:00:00.000,10229.533333333333,29.999999999999996,13.068537329879662,5.710026119834366
