dep_tdb,tof_days,c3,vinf_in_x,vinf_in_y,vinf_in_z,vinf_out_x,vinf_out_y,vinf_out_z,arr_tdb,dep_idx,tof_idx
2035-01-01T00:00:00.000,100.0,637.3235781998847,-7.456842305448912,-26.434447040289168,-10.268822179808609,-1.7292352752012157,-22.543086083701102,-11.23132197854403,2035-04-11T00:00:00.000,0,0
2035-01-01T00:00:00.000,110.0,483.71391809848575,-5.006193007836863,-23.52951031212675,-8.574886416545674,-0.9950737823705715,-19.28983706763512,-10.517886297646244,2035-04-21T00:00:00.000,0,1
2035-01-01T00:00:00.000,120.0,377.92091349732664,-3.112100646545393,-21.177366315958572,-6.686107006629335,-0.40081380635858466,-16.324979319133003,-10.547763365749095,2035-05-01T00:00:00.000,0,2
2035-01-01T00:00:00.000,130.0,324.99726334274095,-1.8906668685714578,-19.738531274462055,-3.680989712977805,0.4207510884400243,-12.908369554631467,-12.577528664462703,2035-05-11T00:00:00.000,0,3
2035-01-01T00:00:00.000,140.0,1265.4083558597108,-11.81008968187936,-25.723355418052485,10.501878488857068,16.93593825476406,0.4588299172069421,-31.278935825849413,2035-05-21T00:00:00.000,0,4
2035-01-01T00:00:00.000,150.0,265.5296227899639,-0.37120657719885486,-11.440003310490363,-11.774898213532483,1.6225961943282847,-15.903335216177098,3.159229871664395,2035-05-31T00:00:00.000,0,5
2035-01-01T00:00:00.000,160.0,170.45371360006345,0.9394710926466594,-10.901819699122612,-8.144610011369094,0.7600611784037454,-13.021282927568915,-0.5676367899891916,2035-06-10T00:00:00.000,0,6
2035-01-01T00:00:00.000,170.0,133.68296700018692,1.4662919450247394,-9.775744280600879,-6.56555525155054,0.6757387432976181,-11.446040284090255,-1.4881216233818222,2035-06-20T00:00:00.000,0,7
2035-01-01T00:00:00.000,180.0,110.14742667982317,1.724074519615364,-8.62969713937285,-5.529472136395266,0.6789126581872438,-10.318143131472496,-1.7951118630389717,2035-06-30T00:00:00.000,0,8
2035-01-01T00:00:00.000,190.0,93.35778535441959,1.7974720462068703,-7.573191755003849,-4.747199167756779,0.6958876012468842,-9.447994170053512,-1.8997189169677946,2035-07-10T00:00:00.000,0,9
2035-01-01T00:00:00.000,200.0,81.03078657011922,1.725852279643199,-6.639749935242872,-4.124540494528762,0.7133526662453669,-8.763215079440858,-1.9307967306633302,2035-07-20T00:00:00.000,0,10
2035-01-01T00:00:00.000,210.0,71.98001634214052,1.5377762155883392,-5.842062308010991,-3.6216343102674227,0.7300440987397465,-8.226996332935347,-1.9399956943004155,2035-07-30T00:00:00.000,0,11
2035-01-01T00:00:00.000,220.0,65.47778064486519,1.2577905194632741,-5.185234255854711,-3.21864299693019,0.7479635108732658,-7.817338497073547,-1.9512944558521217,2035-08-09T00:00:00.000,0,12
