dep_tdb,tof_days,c3,vinf_in_x,vinf_in_y,vinf_in_z,vinf_out_x,vinf_out_y,vinf_out_z,arr_tdb,dep_idx,tof_idx
2035-06-12T00:01:09.185,380.0,33.93957470336762,4.109027890298693,-0.6847174735135351,-0.005821213472901654,4.037038688050359,4.17085380508639,0.49585468753319395,2036-06-26T00:01:09.184,24,20
2035-06-12T00:01:09.185,390.0,37.03303235296925,4.293287743149774,-0.47836827117645697,0.06710968189344246,4.0841786556244415,4.460032905613361,0.6786925244593605,2036-07-06T00:01:09.184,24,21
2035-06-12T00:01:09.185,400.0,40.51676624484157,4.474444432816606,-0.2493322462123757,0.15413046155779764,4.127268365151416,4.767889571275625,0.8658239561152468,2036-07-16T00:01:09.184,24,22
2035-06-12T00:01:09.185,410.0,44.44141238951963,4.651199880068099,0.0037029894050455425,0.2553577388337054,4.165743528514376,5.095763276191484,1.0588625393215345,2036-07-26T00:01:09.183,24,23
2035-06-12T00:01:09.185,420.0,48.86957998428114,4.822220138044804,0.2823016045056441,0.3711746716575721,4.198914548019175,5.445416470619257,1.2594189391233468,2036-08-05T00:01:09.183,24,24
2035-06-15T00:01:09.185,180.0,10.989536941751957,3.006756857417127,-0.07315977449515998,-0.8381796076327133,3.300610353987846,0.30895843999900485,-0.007274287151582515,2035-12-12T00:01:09.183,25,0
2035-06-15T00:01:09.185,190.0,10.640237084295947,2.7024250795808467,-0.15985661729206058,-0.9682120922061603,3.247626724459071,0.2607209101348955,0.15868947631656471,2035-12-22T00:01:09.184,25,1
2035-06-15T00:01:09.185,200.0,10.555298769398128,2.474417674428093,-0.23667845751623062,-1.1382633444706087,3.218794701109662,0.21259767328583523,0.3866027299695918,2036-01-01T00:01:09.184,25,2
2035-06-15T00:01:09.185,210.0,10.81381680952309,2.314822307398906,-0.28645218094908387,-1.3699275800080057,3.206641459371344,0.14626601486588875,0.7140543490933723,2036-01-11T00:01:09.184,25,3
2035-06-15T00:01:09.185,220.0,11.749232921291334,2.219305959171475,-0.2798378195403739,-1.7165936765056586,3.200731047997497,0.023197934294185707,1.226383111234276,2036-01-21T00:01:09.184,25,4
2035-06-15T00:01:09.185,230.0,14.820517705043507,2.1968781020790473,-0.1451278874374733,-2.3340558382289025,3.172550666509782,-0.2607138287409718,2.1650561824061447,2036-01-31T00:01:09.185,25,5
2035-06-15T00:01:09.185,240.0,30.78337610911108,2.3611276618428434,0.40499055574385867,-3.898244583775248,2.936651037867268,-1.1370187363298077,4.568002318753696,2036-02-10T00:01:09.185,25,6
